subject_id,Filename,subject_physics,fold
3,MPRAGE_sub_3_TI_1.06500.nii.gz,1.065,5
3,MPRAGE_sub_3_TI_0.84000.nii.gz,0.84,5
3,MPRAGE_sub_3_TI_0.81000.nii.gz,0.81,5
3,MPRAGE_sub_3_TI_1.08500.nii.gz,1.085,5
4,MPRAGE_sub_4_TI_1.17500.nii.gz,1.175,5
4,MPRAGE_sub_4_TI_1.15500.nii.gz,1.155,5
4,MPRAGE_sub_4_TI_0.65500.nii.gz,0.655,5
4,MPRAGE_sub_4_TI_1.07000.nii.gz,1.07,5
4,MPRAGE_sub_4_TI_0.69500.nii.gz,0.695,5
4,MPRAGE_sub_4_TI_0.88000.nii.gz,0.88,5
4,MPRAGE_sub_4_TI_0.90000.nii.gz,0.9,5
4,MPRAGE_sub_4_TI_0.73500.nii.gz,0.735,5
4,MPRAGE_sub_4_TI_0.67000.nii.gz,0.67,5
4,MPRAGE_sub_4_TI_0.88500.nii.gz,0.885,5
4,MPRAGE_sub_4_TI_1.02000.nii.gz,1.02,5
4,MPRAGE_sub_4_TI_1.10000.nii.gz,1.1,5
4,MPRAGE_sub_4_TI_0.87000.nii.gz,0.87,5
4,MPRAGE_sub_4_TI_0.60500.nii.gz,0.605,5
4,MPRAGE_sub_4_TI_0.67500.nii.gz,0.675,5
4,MPRAGE_sub_4_TI_0.66000.nii.gz,0.66,5
4,MPRAGE_sub_4_TI_1.10500.nii.gz,1.105,5
4,MPRAGE_sub_4_TI_0.78000.nii.gz,0.78,5
4,MPRAGE_sub_4_TI_1.04500.nii.gz,1.045,5
4,MPRAGE_sub_4_TI_0.61500.nii.gz,0.615,5
4,MPRAGE_sub_4_TI_0.71500.nii.gz,0.715,5
4,MPRAGE_sub_4_TI_0.97000.nii.gz,0.97,5
4,MPRAGE_sub_4_TI_0.93000.nii.gz,0.93,5
4,MPRAGE_sub_4_TI_0.78500.nii.gz,0.785,5
4,MPRAGE_sub_4_TI_0.64000.nii.gz,0.64,5
4,MPRAGE_sub_4_TI_0.82000.nii.gz,0.82,5
4,MPRAGE_sub_4_TI_0.61000.nii.gz,0.61,5
4,MPRAGE_sub_4_TI_0.73000.nii.gz,0.73,5
4,MPRAGE_sub_4_TI_1.00000.nii.gz,1.0,5
4,MPRAGE_sub_4_TI_0.69000.nii.gz,0.69,5
4,MPRAGE_sub_4_TI_1.14000.nii.gz,1.14,5
4,MPRAGE_sub_4_TI_1.12000.nii.gz,1.12,5
4,MPRAGE_sub_4_TI_0.77000.nii.gz,0.77,5
4,MPRAGE_sub_4_TI_0.98500.nii.gz,0.985,5
4,MPRAGE_sub_4_TI_0.89000.nii.gz,0.89,5
4,MPRAGE_sub_4_TI_0.86500.nii.gz,0.865,5
4,MPRAGE_sub_4_TI_1.13500.nii.gz,1.135,5
4,MPRAGE_sub_4_TI_0.93500.nii.gz,0.935,5
4,MPRAGE_sub_4_TI_0.85500.nii.gz,0.855,5
4,MPRAGE_sub_4_TI_0.79000.nii.gz,0.79,5
4,MPRAGE_sub_4_TI_0.87500.nii.gz,0.875,5
4,MPRAGE_sub_4_TI_0.65000.nii.gz,0.65,5
4,MPRAGE_sub_4_TI_0.75500.nii.gz,0.755,5
4,MPRAGE_sub_4_TI_0.83000.nii.gz,0.83,5
4,MPRAGE_sub_4_TI_0.72500.nii.gz,0.725,5
4,MPRAGE_sub_4_TI_1.06500.nii.gz,1.065,5
4,MPRAGE_sub_4_TI_0.98000.nii.gz,0.98,5
4,MPRAGE_sub_4_TI_0.94000.nii.gz,0.94,5
4,MPRAGE_sub_4_TI_0.89500.nii.gz,0.895,5
4,MPRAGE_sub_4_TI_0.64500.nii.gz,0.645,5
4,MPRAGE_sub_4_TI_0.97500.nii.gz,0.975,5
4,MPRAGE_sub_4_TI_1.09500.nii.gz,1.095,5
4,MPRAGE_sub_4_TI_1.11500.nii.gz,1.115,5
4,MPRAGE_sub_4_TI_0.81500.nii.gz,0.815,5
4,MPRAGE_sub_4_TI_1.13000.nii.gz,1.13,5
4,MPRAGE_sub_4_TI_0.72000.nii.gz,0.72,5
4,MPRAGE_sub_4_TI_0.70000.nii.gz,0.7,5
4,MPRAGE_sub_4_TI_1.02500.nii.gz,1.025,5
4,MPRAGE_sub_4_TI_0.76000.nii.gz,0.76,5
4,MPRAGE_sub_4_TI_0.74000.nii.gz,0.74,5
4,MPRAGE_sub_4_TI_0.83500.nii.gz,0.835,5
4,MPRAGE_sub_4_TI_1.14500.nii.gz,1.145,5
4,MPRAGE_sub_4_TI_0.92500.nii.gz,0.925,5
4,MPRAGE_sub_4_TI_0.91500.nii.gz,0.915,5
4,MPRAGE_sub_4_TI_0.70500.nii.gz,0.705,5
4,MPRAGE_sub_4_TI_0.62000.nii.gz,0.62,5
4,MPRAGE_sub_4_TI_1.09000.nii.gz,1.09,5
4,MPRAGE_sub_4_TI_0.77500.nii.gz,0.775,5
4,MPRAGE_sub_4_TI_0.75000.nii.gz,0.75,5
4,MPRAGE_sub_4_TI_1.07500.nii.gz,1.075,5
4,MPRAGE_sub_4_TI_1.20000.nii.gz,1.2,5
4,MPRAGE_sub_4_TI_1.03000.nii.gz,1.03,5
4,MPRAGE_sub_4_TI_0.82500.nii.gz,0.825,5
4,MPRAGE_sub_4_TI_1.19500.nii.gz,1.195,5
4,MPRAGE_sub_4_TI_0.74500.nii.gz,0.745,5
4,MPRAGE_sub_4_TI_0.94500.nii.gz,0.945,5
4,MPRAGE_sub_4_TI_1.04000.nii.gz,1.04,5
4,MPRAGE_sub_4_TI_1.15000.nii.gz,1.15,5
4,MPRAGE_sub_4_TI_1.03500.nii.gz,1.035,5
4,MPRAGE_sub_4_TI_1.08500.nii.gz,1.085,5
4,MPRAGE_sub_4_TI_0.96000.nii.gz,0.96,5
4,MPRAGE_sub_4_TI_1.01000.nii.gz,1.01,5
4,MPRAGE_sub_4_TI_1.18000.nii.gz,1.18,5
4,MPRAGE_sub_4_TI_0.95500.nii.gz,0.955,5
4,MPRAGE_sub_4_TI_0.99500.nii.gz,0.995,5
4,MPRAGE_sub_4_TI_0.85000.nii.gz,0.85,5
4,MPRAGE_sub_4_TI_0.86000.nii.gz,0.86,5
4,MPRAGE_sub_4_TI_1.18500.nii.gz,1.185,5
4,MPRAGE_sub_4_TI_0.62500.nii.gz,0.625,5
4,MPRAGE_sub_4_TI_1.16000.nii.gz,1.16,5
4,MPRAGE_sub_4_TI_0.81000.nii.gz,0.81,5
4,MPRAGE_sub_4_TI_1.19000.nii.gz,1.19,5
4,MPRAGE_sub_4_TI_0.99000.nii.gz,0.99,5
4,MPRAGE_sub_4_TI_0.95000.nii.gz,0.95,5
4,MPRAGE_sub_4_TI_0.66500.nii.gz,0.665,5
4,MPRAGE_sub_4_TI_1.17000.nii.gz,1.17,5
4,MPRAGE_sub_4_TI_0.92000.nii.gz,0.92,5
4,MPRAGE_sub_4_TI_0.84500.nii.gz,0.845,5
4,MPRAGE_sub_4_TI_0.63500.nii.gz,0.635,5
4,MPRAGE_sub_4_TI_1.00500.nii.gz,1.005,5
4,MPRAGE_sub_4_TI_0.76500.nii.gz,0.765,5
4,MPRAGE_sub_4_TI_1.08000.nii.gz,1.08,5
4,MPRAGE_sub_4_TI_0.68000.nii.gz,0.68,5
4,MPRAGE_sub_4_TI_0.96500.nii.gz,0.965,5
4,MPRAGE_sub_4_TI_0.91000.nii.gz,0.91,5
4,MPRAGE_sub_4_TI_1.12500.nii.gz,1.125,5
4,MPRAGE_sub_4_TI_0.80500.nii.gz,0.805,5
4,MPRAGE_sub_4_TI_0.84000.nii.gz,0.84,5
4,MPRAGE_sub_4_TI_1.11000.nii.gz,1.11,5
4,MPRAGE_sub_4_TI_0.68500.nii.gz,0.685,5
4,MPRAGE_sub_4_TI_1.05500.nii.gz,1.055,5
4,MPRAGE_sub_4_TI_0.60000.nii.gz,0.6,5
4,MPRAGE_sub_4_TI_1.16500.nii.gz,1.165,5
4,MPRAGE_sub_4_TI_0.80000.nii.gz,0.8,5
4,MPRAGE_sub_4_TI_1.01500.nii.gz,1.015,5
4,MPRAGE_sub_4_TI_1.06000.nii.gz,1.06,5
4,MPRAGE_sub_4_TI_1.05000.nii.gz,1.05,5
4,MPRAGE_sub_4_TI_0.71000.nii.gz,0.71,5
4,MPRAGE_sub_4_TI_0.63000.nii.gz,0.63,5
4,MPRAGE_sub_4_TI_0.79500.nii.gz,0.795,5
4,MPRAGE_sub_4_TI_0.90500.nii.gz,0.905,5
5,MPRAGE_sub_5_TI_1.12000.nii.gz,1.12,4
5,MPRAGE_sub_5_TI_0.81000.nii.gz,0.81,4
5,MPRAGE_sub_5_TI_0.73000.nii.gz,0.73,4
5,MPRAGE_sub_5_TI_1.11000.nii.gz,1.11,4
5,MPRAGE_sub_5_TI_0.95000.nii.gz,0.95,4
5,MPRAGE_sub_5_TI_1.01000.nii.gz,1.01,4
5,MPRAGE_sub_5_TI_0.74000.nii.gz,0.74,4
5,MPRAGE_sub_5_TI_0.76000.nii.gz,0.76,4
5,MPRAGE_sub_5_TI_0.93000.nii.gz,0.93,4
5,MPRAGE_sub_5_TI_0.91000.nii.gz,0.91,4
5,MPRAGE_sub_5_TI_0.98000.nii.gz,0.98,4
5,MPRAGE_sub_5_TI_0.72000.nii.gz,0.72,4
5,MPRAGE_sub_5_TI_0.77000.nii.gz,0.77,4
5,MPRAGE_sub_5_TI_0.90000.nii.gz,0.9,4
5,MPRAGE_sub_5_TI_0.83000.nii.gz,0.83,4
5,MPRAGE_sub_5_TI_0.89000.nii.gz,0.89,4
5,MPRAGE_sub_5_TI_0.96000.nii.gz,0.96,4
5,MPRAGE_sub_5_TI_0.79000.nii.gz,0.79,4
5,MPRAGE_sub_5_TI_1.16000.nii.gz,1.16,4
5,MPRAGE_sub_5_TI_1.09000.nii.gz,1.09,4
5,MPRAGE_sub_5_TI_1.06000.nii.gz,1.06,4
5,MPRAGE_sub_5_TI_1.00000.nii.gz,1.0,4
5,MPRAGE_sub_5_TI_0.70000.nii.gz,0.7,4
5,MPRAGE_sub_5_TI_0.71000.nii.gz,0.71,4
5,MPRAGE_sub_5_TI_1.05000.nii.gz,1.05,4
5,MPRAGE_sub_5_TI_1.03000.nii.gz,1.03,4
5,MPRAGE_sub_5_TI_0.80000.nii.gz,0.8,4
5,MPRAGE_sub_5_TI_1.02000.nii.gz,1.02,4
5,MPRAGE_sub_5_TI_0.82000.nii.gz,0.82,4
5,MPRAGE_sub_5_TI_1.10000.nii.gz,1.1,4
5,MPRAGE_sub_5_TI_0.97000.nii.gz,0.97,4
5,MPRAGE_sub_5_TI_1.08000.nii.gz,1.08,4
5,MPRAGE_sub_5_TI_0.87000.nii.gz,0.87,4
5,MPRAGE_sub_5_TI_0.99000.nii.gz,0.99,4
5,MPRAGE_sub_5_TI_0.85000.nii.gz,0.85,4
5,MPRAGE_sub_5_TI_1.19000.nii.gz,1.19,4
5,MPRAGE_sub_5_TI_0.75000.nii.gz,0.75,4
5,MPRAGE_sub_5_TI_1.14000.nii.gz,1.14,4
5,MPRAGE_sub_5_TI_0.78000.nii.gz,0.78,4
5,MPRAGE_sub_5_TI_1.18000.nii.gz,1.18,4
5,MPRAGE_sub_5_TI_0.86000.nii.gz,0.86,4
5,MPRAGE_sub_5_TI_0.94000.nii.gz,0.94,4
5,MPRAGE_sub_5_TI_1.17000.nii.gz,1.17,4
5,MPRAGE_sub_5_TI_1.20000.nii.gz,1.2,4
5,MPRAGE_sub_5_TI_1.15000.nii.gz,1.15,4
5,MPRAGE_sub_5_TI_0.88000.nii.gz,0.88,4
5,MPRAGE_sub_5_TI_0.92000.nii.gz,0.92,4
5,MPRAGE_sub_5_TI_0.84000.nii.gz,0.84,4
5,MPRAGE_sub_5_TI_1.07000.nii.gz,1.07,4
5,MPRAGE_sub_5_TI_1.13000.nii.gz,1.13,4
5,MPRAGE_sub_5_TI_1.04000.nii.gz,1.04,4
6,MPRAGE_sub_6_TI_0.71000.nii.gz,0.71,4
6,MPRAGE_sub_6_TI_1.10000.nii.gz,1.1,4
6,MPRAGE_sub_6_TI_0.83000.nii.gz,0.83,4
6,MPRAGE_sub_6_TI_0.74000.nii.gz,0.74,4
6,MPRAGE_sub_6_TI_1.19000.nii.gz,1.19,4
6,MPRAGE_sub_6_TI_1.05000.nii.gz,1.05,4
6,MPRAGE_sub_6_TI_1.03000.nii.gz,1.03,4
6,MPRAGE_sub_6_TI_0.76000.nii.gz,0.76,4
6,MPRAGE_sub_6_TI_0.79000.nii.gz,0.79,4
6,MPRAGE_sub_6_TI_0.73000.nii.gz,0.73,4
6,MPRAGE_sub_6_TI_0.81000.nii.gz,0.81,4
6,MPRAGE_sub_6_TI_1.09000.nii.gz,1.09,4
6,MPRAGE_sub_6_TI_1.17000.nii.gz,1.17,4
6,MPRAGE_sub_6_TI_0.94000.nii.gz,0.94,4
6,MPRAGE_sub_6_TI_1.00000.nii.gz,1.0,4
6,MPRAGE_sub_6_TI_1.08000.nii.gz,1.08,4
6,MPRAGE_sub_6_TI_0.95000.nii.gz,0.95,4
6,MPRAGE_sub_6_TI_0.84000.nii.gz,0.84,4
6,MPRAGE_sub_6_TI_0.96000.nii.gz,0.96,4
6,MPRAGE_sub_6_TI_0.90000.nii.gz,0.9,4
6,MPRAGE_sub_6_TI_0.77000.nii.gz,0.77,4
6,MPRAGE_sub_6_TI_0.70000.nii.gz,0.7,4
6,MPRAGE_sub_6_TI_1.11000.nii.gz,1.11,4
6,MPRAGE_sub_6_TI_0.80000.nii.gz,0.8,4
6,MPRAGE_sub_6_TI_0.86000.nii.gz,0.86,4
6,MPRAGE_sub_6_TI_1.01000.nii.gz,1.01,4
6,MPRAGE_sub_6_TI_0.85000.nii.gz,0.85,4
6,MPRAGE_sub_6_TI_1.04000.nii.gz,1.04,4
6,MPRAGE_sub_6_TI_1.14000.nii.gz,1.14,4
6,MPRAGE_sub_6_TI_0.88000.nii.gz,0.88,4
6,MPRAGE_sub_6_TI_1.07000.nii.gz,1.07,4
6,MPRAGE_sub_6_TI_0.93000.nii.gz,0.93,4
6,MPRAGE_sub_6_TI_0.78000.nii.gz,0.78,4
6,MPRAGE_sub_6_TI_0.82000.nii.gz,0.82,4
6,MPRAGE_sub_6_TI_1.02000.nii.gz,1.02,4
6,MPRAGE_sub_6_TI_0.72000.nii.gz,0.72,4
6,MPRAGE_sub_6_TI_0.75000.nii.gz,0.75,4
6,MPRAGE_sub_6_TI_1.16000.nii.gz,1.16,4
6,MPRAGE_sub_6_TI_0.89000.nii.gz,0.89,4
6,MPRAGE_sub_6_TI_0.98000.nii.gz,0.98,4
6,MPRAGE_sub_6_TI_1.20000.nii.gz,1.2,4
6,MPRAGE_sub_6_TI_1.18000.nii.gz,1.18,4
6,MPRAGE_sub_6_TI_0.87000.nii.gz,0.87,4
6,MPRAGE_sub_6_TI_0.91000.nii.gz,0.91,4
6,MPRAGE_sub_6_TI_0.97000.nii.gz,0.97,4
6,MPRAGE_sub_6_TI_0.99000.nii.gz,0.99,4
6,MPRAGE_sub_6_TI_1.15000.nii.gz,1.15,4
6,MPRAGE_sub_6_TI_0.92000.nii.gz,0.92,4
6,MPRAGE_sub_6_TI_1.13000.nii.gz,1.13,4
6,MPRAGE_sub_6_TI_1.06000.nii.gz,1.06,4
6,MPRAGE_sub_6_TI_1.12000.nii.gz,1.12,4
7,MPRAGE_sub_7_TI_0.68000.nii.gz,0.68,4
7,MPRAGE_sub_7_TI_1.00000.nii.gz,1.0,4
7,MPRAGE_sub_7_TI_0.96000.nii.gz,0.96,4
7,MPRAGE_sub_7_TI_0.70000.nii.gz,0.7,4
7,MPRAGE_sub_7_TI_0.94000.nii.gz,0.94,4
7,MPRAGE_sub_7_TI_0.84000.nii.gz,0.84,4
7,MPRAGE_sub_7_TI_1.10000.nii.gz,1.1,4
7,MPRAGE_sub_7_TI_0.75000.nii.gz,0.75,4
7,MPRAGE_sub_7_TI_0.97000.nii.gz,0.97,4
7,MPRAGE_sub_7_TI_1.06500.nii.gz,1.065,4
7,MPRAGE_sub_7_TI_1.10500.nii.gz,1.105,4
7,MPRAGE_sub_7_TI_1.15500.nii.gz,1.155,4
7,MPRAGE_sub_7_TI_0.81500.nii.gz,0.815,4
7,MPRAGE_sub_7_TI_1.14500.nii.gz,1.145,4
7,MPRAGE_sub_7_TI_0.93500.nii.gz,0.935,4
7,MPRAGE_sub_7_TI_0.87500.nii.gz,0.875,4
7,MPRAGE_sub_7_TI_0.62500.nii.gz,0.625,4
7,MPRAGE_sub_7_TI_0.77500.nii.gz,0.775,4
7,MPRAGE_sub_7_TI_0.64500.nii.gz,0.645,4
7,MPRAGE_sub_7_TI_1.13500.nii.gz,1.135,4
7,MPRAGE_sub_7_TI_1.01000.nii.gz,1.01,4
7,MPRAGE_sub_7_TI_1.11000.nii.gz,1.11,4
7,MPRAGE_sub_7_TI_0.99500.nii.gz,0.995,4
7,MPRAGE_sub_7_TI_0.92500.nii.gz,0.925,4
7,MPRAGE_sub_7_TI_0.70500.nii.gz,0.705,4
7,MPRAGE_sub_7_TI_1.20000.nii.gz,1.2,4
7,MPRAGE_sub_7_TI_1.04500.nii.gz,1.045,4
7,MPRAGE_sub_7_TI_0.85500.nii.gz,0.855,4
7,MPRAGE_sub_7_TI_1.00500.nii.gz,1.005,4
7,MPRAGE_sub_7_TI_0.89500.nii.gz,0.895,4
7,MPRAGE_sub_7_TI_0.68500.nii.gz,0.685,4
7,MPRAGE_sub_7_TI_0.72000.nii.gz,0.72,4
7,MPRAGE_sub_7_TI_0.66000.nii.gz,0.66,4
7,MPRAGE_sub_7_TI_0.83000.nii.gz,0.83,4
7,MPRAGE_sub_7_TI_1.16000.nii.gz,1.16,4
7,MPRAGE_sub_7_TI_1.18500.nii.gz,1.185,4
7,MPRAGE_sub_7_TI_0.98500.nii.gz,0.985,4
7,MPRAGE_sub_7_TI_0.65500.nii.gz,0.655,4
7,MPRAGE_sub_7_TI_1.12000.nii.gz,1.12,4
7,MPRAGE_sub_7_TI_1.18000.nii.gz,1.18,4
7,MPRAGE_sub_7_TI_0.60500.nii.gz,0.605,4
7,MPRAGE_sub_7_TI_0.95500.nii.gz,0.955,4
7,MPRAGE_sub_7_TI_0.60000.nii.gz,0.6,4
7,MPRAGE_sub_7_TI_0.95000.nii.gz,0.95,4
7,MPRAGE_sub_7_TI_0.96500.nii.gz,0.965,4
7,MPRAGE_sub_7_TI_0.78000.nii.gz,0.78,4
7,MPRAGE_sub_7_TI_0.71000.nii.gz,0.71,4
7,MPRAGE_sub_7_TI_0.63000.nii.gz,0.63,4
7,MPRAGE_sub_7_TI_1.05500.nii.gz,1.055,4
7,MPRAGE_sub_7_TI_1.09500.nii.gz,1.095,4
7,MPRAGE_sub_7_TI_0.80500.nii.gz,0.805,4
7,MPRAGE_sub_7_TI_0.86000.nii.gz,0.86,4
7,MPRAGE_sub_7_TI_1.11500.nii.gz,1.115,4
7,MPRAGE_sub_7_TI_1.02500.nii.gz,1.025,4
7,MPRAGE_sub_7_TI_0.77000.nii.gz,0.77,4
7,MPRAGE_sub_7_TI_1.09000.nii.gz,1.09,4
7,MPRAGE_sub_7_TI_1.14000.nii.gz,1.14,4
7,MPRAGE_sub_7_TI_1.08000.nii.gz,1.08,4
7,MPRAGE_sub_7_TI_1.15000.nii.gz,1.15,4
7,MPRAGE_sub_7_TI_1.07000.nii.gz,1.07,4
7,MPRAGE_sub_7_TI_0.84500.nii.gz,0.845,4
7,MPRAGE_sub_7_TI_0.76000.nii.gz,0.76,4
7,MPRAGE_sub_7_TI_0.90500.nii.gz,0.905,4
7,MPRAGE_sub_7_TI_0.73500.nii.gz,0.735,4
7,MPRAGE_sub_7_TI_0.75500.nii.gz,0.755,4
7,MPRAGE_sub_7_TI_0.91000.nii.gz,0.91,4
7,MPRAGE_sub_7_TI_0.80000.nii.gz,0.8,4
7,MPRAGE_sub_7_TI_1.06000.nii.gz,1.06,4
7,MPRAGE_sub_7_TI_1.17500.nii.gz,1.175,4
7,MPRAGE_sub_7_TI_0.63500.nii.gz,0.635,4
7,MPRAGE_sub_7_TI_0.82500.nii.gz,0.825,4
7,MPRAGE_sub_7_TI_1.05000.nii.gz,1.05,4
7,MPRAGE_sub_7_TI_0.71500.nii.gz,0.715,4
7,MPRAGE_sub_7_TI_0.78500.nii.gz,0.785,4
7,MPRAGE_sub_7_TI_1.07500.nii.gz,1.075,4
7,MPRAGE_sub_7_TI_0.76500.nii.gz,0.765,4
7,MPRAGE_sub_7_TI_1.13000.nii.gz,1.13,4
7,MPRAGE_sub_7_TI_1.12500.nii.gz,1.125,4
7,MPRAGE_sub_7_TI_1.16500.nii.gz,1.165,4
7,MPRAGE_sub_7_TI_1.01500.nii.gz,1.015,4
7,MPRAGE_sub_7_TI_0.82000.nii.gz,0.82,4
7,MPRAGE_sub_7_TI_1.17000.nii.gz,1.17,4
7,MPRAGE_sub_7_TI_0.83500.nii.gz,0.835,4
7,MPRAGE_sub_7_TI_0.62000.nii.gz,0.62,4
7,MPRAGE_sub_7_TI_0.72500.nii.gz,0.725,4
7,MPRAGE_sub_7_TI_0.79500.nii.gz,0.795,4
7,MPRAGE_sub_7_TI_0.90000.nii.gz,0.9,4
7,MPRAGE_sub_7_TI_0.67500.nii.gz,0.675,4
7,MPRAGE_sub_7_TI_0.97500.nii.gz,0.975,4
7,MPRAGE_sub_7_TI_0.87000.nii.gz,0.87,4
7,MPRAGE_sub_7_TI_0.65000.nii.gz,0.65,4
7,MPRAGE_sub_7_TI_0.69000.nii.gz,0.69,4
7,MPRAGE_sub_7_TI_0.94500.nii.gz,0.945,4
7,MPRAGE_sub_7_TI_1.19500.nii.gz,1.195,4
7,MPRAGE_sub_7_TI_0.99000.nii.gz,0.99,4
7,MPRAGE_sub_7_TI_0.85000.nii.gz,0.85,4
7,MPRAGE_sub_7_TI_0.91500.nii.gz,0.915,4
7,MPRAGE_sub_7_TI_1.19000.nii.gz,1.19,4
7,MPRAGE_sub_7_TI_0.92000.nii.gz,0.92,4
7,MPRAGE_sub_7_TI_1.08500.nii.gz,1.085,4
7,MPRAGE_sub_7_TI_0.64000.nii.gz,0.64,4
7,MPRAGE_sub_7_TI_0.93000.nii.gz,0.93,4
7,MPRAGE_sub_7_TI_0.66500.nii.gz,0.665,4
7,MPRAGE_sub_7_TI_0.81000.nii.gz,0.81,4
7,MPRAGE_sub_7_TI_0.88500.nii.gz,0.885,4
7,MPRAGE_sub_7_TI_0.88000.nii.gz,0.88,4
7,MPRAGE_sub_7_TI_0.74000.nii.gz,0.74,4
7,MPRAGE_sub_7_TI_1.04000.nii.gz,1.04,4
7,MPRAGE_sub_7_TI_1.02000.nii.gz,1.02,4
7,MPRAGE_sub_7_TI_0.67000.nii.gz,0.67,4
7,MPRAGE_sub_7_TI_0.79000.nii.gz,0.79,4
7,MPRAGE_sub_7_TI_1.03500.nii.gz,1.035,4
7,MPRAGE_sub_7_TI_0.86500.nii.gz,0.865,4
7,MPRAGE_sub_7_TI_0.61500.nii.gz,0.615,4
7,MPRAGE_sub_7_TI_0.69500.nii.gz,0.695,4
7,MPRAGE_sub_7_TI_1.03000.nii.gz,1.03,4
7,MPRAGE_sub_7_TI_0.73000.nii.gz,0.73,4
7,MPRAGE_sub_7_TI_0.98000.nii.gz,0.98,4
7,MPRAGE_sub_7_TI_0.61000.nii.gz,0.61,4
7,MPRAGE_sub_7_TI_0.74500.nii.gz,0.745,4
7,MPRAGE_sub_7_TI_0.89000.nii.gz,0.89,4
8,MPRAGE_sub_8_TI_1.09000.nii.gz,1.09,4
8,MPRAGE_sub_8_TI_0.96000.nii.gz,0.96,4
8,MPRAGE_sub_8_TI_0.95500.nii.gz,0.955,4
8,MPRAGE_sub_8_TI_1.18500.nii.gz,1.185,4
8,MPRAGE_sub_8_TI_0.75000.nii.gz,0.75,4
8,MPRAGE_sub_8_TI_1.13500.nii.gz,1.135,4
8,MPRAGE_sub_8_TI_0.77500.nii.gz,0.775,4
8,MPRAGE_sub_8_TI_0.76000.nii.gz,0.76,4
8,MPRAGE_sub_8_TI_0.64000.nii.gz,0.64,4
8,MPRAGE_sub_8_TI_0.88000.nii.gz,0.88,4
8,MPRAGE_sub_8_TI_1.07000.nii.gz,1.07,4
8,MPRAGE_sub_8_TI_1.02000.nii.gz,1.02,4
8,MPRAGE_sub_8_TI_1.00500.nii.gz,1.005,4
8,MPRAGE_sub_8_TI_0.69500.nii.gz,0.695,4
8,MPRAGE_sub_8_TI_1.08500.nii.gz,1.085,4
8,MPRAGE_sub_8_TI_1.11000.nii.gz,1.11,4
8,MPRAGE_sub_8_TI_0.92500.nii.gz,0.925,4
8,MPRAGE_sub_8_TI_0.83000.nii.gz,0.83,4
8,MPRAGE_sub_8_TI_0.65000.nii.gz,0.65,4
8,MPRAGE_sub_8_TI_1.16500.nii.gz,1.165,4
8,MPRAGE_sub_8_TI_0.82500.nii.gz,0.825,4
8,MPRAGE_sub_8_TI_1.14000.nii.gz,1.14,4
8,MPRAGE_sub_8_TI_1.12500.nii.gz,1.125,4
8,MPRAGE_sub_8_TI_0.74000.nii.gz,0.74,4
8,MPRAGE_sub_8_TI_0.63000.nii.gz,0.63,4
8,MPRAGE_sub_8_TI_0.74500.nii.gz,0.745,4
8,MPRAGE_sub_8_TI_1.01000.nii.gz,1.01,4
8,MPRAGE_sub_8_TI_0.80000.nii.gz,0.8,4
8,MPRAGE_sub_8_TI_0.72500.nii.gz,0.725,4
8,MPRAGE_sub_8_TI_0.89500.nii.gz,0.895,4
8,MPRAGE_sub_8_TI_0.73000.nii.gz,0.73,4
8,MPRAGE_sub_8_TI_0.78500.nii.gz,0.785,4
8,MPRAGE_sub_8_TI_0.93000.nii.gz,0.93,4
8,MPRAGE_sub_8_TI_0.98000.nii.gz,0.98,4
8,MPRAGE_sub_8_TI_1.19000.nii.gz,1.19,4
8,MPRAGE_sub_8_TI_1.16000.nii.gz,1.16,4
8,MPRAGE_sub_8_TI_1.13000.nii.gz,1.13,4
8,MPRAGE_sub_8_TI_0.81500.nii.gz,0.815,4
8,MPRAGE_sub_8_TI_0.66000.nii.gz,0.66,4
8,MPRAGE_sub_8_TI_1.15500.nii.gz,1.155,4
8,MPRAGE_sub_8_TI_1.10500.nii.gz,1.105,4
8,MPRAGE_sub_8_TI_0.85500.nii.gz,0.855,4
8,MPRAGE_sub_8_TI_0.75500.nii.gz,0.755,4
8,MPRAGE_sub_8_TI_0.98500.nii.gz,0.985,4
8,MPRAGE_sub_8_TI_0.62000.nii.gz,0.62,4
8,MPRAGE_sub_8_TI_1.06000.nii.gz,1.06,4
8,MPRAGE_sub_8_TI_1.20000.nii.gz,1.2,4
8,MPRAGE_sub_8_TI_0.67500.nii.gz,0.675,4
8,MPRAGE_sub_8_TI_0.68500.nii.gz,0.685,4
8,MPRAGE_sub_8_TI_0.83500.nii.gz,0.835,4
8,MPRAGE_sub_8_TI_0.90000.nii.gz,0.9,4
8,MPRAGE_sub_8_TI_1.07500.nii.gz,1.075,4
8,MPRAGE_sub_8_TI_0.69000.nii.gz,0.69,4
8,MPRAGE_sub_8_TI_0.71500.nii.gz,0.715,4
8,MPRAGE_sub_8_TI_1.03000.nii.gz,1.03,4
8,MPRAGE_sub_8_TI_0.64500.nii.gz,0.645,4
8,MPRAGE_sub_8_TI_0.88500.nii.gz,0.885,4
8,MPRAGE_sub_8_TI_0.97000.nii.gz,0.97,4
8,MPRAGE_sub_8_TI_0.66500.nii.gz,0.665,4
8,MPRAGE_sub_8_TI_0.90500.nii.gz,0.905,4
8,MPRAGE_sub_8_TI_0.85000.nii.gz,0.85,4
8,MPRAGE_sub_8_TI_0.87500.nii.gz,0.875,4
8,MPRAGE_sub_8_TI_0.94000.nii.gz,0.94,4
